text,label,label_id,topic,source,original_split
"nên có những giáo trình hướng dẫn giải bài tập nhiều hơn vì trong trường dường như chỉ có 1 , 2 loại giáo trình bao gồm cả lý thuyết và bài tập chứ không có giáo trình hướng dẫn giải bài tập .",Tiêu cực,0,1,UIT-VSFC,train
nên đơn giản hóa với các phần không quan trọng .,Tiêu cực,0,1,UIT-VSFC,train
đưa slide bài giảng còn thiếu nội dung .,Tiêu cực,0,0,UIT-VSFC,train
giảng viên có việc bận cho nghỉ nhiều .,Tiêu cực,0,0,UIT-VSFC,train
nên hơi choáng do tự học quá nhiều .,Tiêu cực,0,3,UIT-VSFC,train
"môn nhập môn quản trị doanh nghiệp thầy wzjwz111 dạy thường xuyên nghỉ học , lại không có thông báo trước .",Tiêu cực,0,0,UIT-VSFC,train
nói hơi nhanh .,Tiêu cực,0,0,UIT-VSFC,train
giải bài tập về nhà .,Bình thường,1,0,UIT-VSFC,train
bài tập cô đảm bảo đủ và bám theo nội dung lý thuyết !,Tích cực,2,1,UIT-VSFC,train
giảng dạy hết mình .,Tích cực,2,0,UIT-VSFC,train
"sự tận tâm , nhiệt tình , đảm bảo thời gian và kiến thức cho sinh viên .",Tích cực,2,0,UIT-VSFC,train
"thầy dạy hay , cho bài tập rất nhiều .",Tích cực,2,0,UIT-VSFC,train
giảng dạy chi tiết .,Tích cực,2,0,UIT-VSFC,train
dạy rất có tâm .,Tích cực,2,0,UIT-VSFC,train
cần cung cấp tài liệu đầy đủ và chính xác hơn .,Tiêu cực,0,1,UIT-VSFC,train
"thầy còn giảng bài hơi nhỏ , sinh viên tụi em lắng nghe không rõ .",Tiêu cực,0,0,UIT-VSFC,train
biết ứng dụng kiến thức đã học vào thực tiễn tạo hứng thú cho sinh viên .,Tích cực,2,0,UIT-VSFC,train
"giảng viên khá nhiệt tình và tận tâm , bài giảng dễ hiểu .",Tích cực,2,0,UIT-VSFC,train
"thầy nói có phần khó hiểu , ít làm bài tập .",Tiêu cực,0,0,UIT-VSFC,train
hấp dẫn .,Tích cực,2,3,UIT-VSFC,train
"tận tình , kiến thức dễ hiểu .",Tích cực,2,0,UIT-VSFC,train
thầy cho chép nhiều quá .,Tiêu cực,0,0,UIT-VSFC,train
không có tâm dạy .,Tiêu cực,0,0,UIT-VSFC,train
"thầy truyền đạt tốt , giảng bài dễ hiểu .",Tích cực,2,0,UIT-VSFC,train
đến hôm tiếp theo thì thầy lại nạp cho bọn em nhiều kiến thức mới dẫn đến khó hiểu hơn .,Tiêu cực,0,0,UIT-VSFC,train
"có thể cho nhiều bài kiểm tra mỗi phần để biết được tình trạng học tập , hiểu bài của sinh viên .",Tiêu cực,0,1,UIT-VSFC,train
hài lòng tất cả .,Tích cực,2,3,UIT-VSFC,train
tăng thêm giờ học ngoại khoá .,Tiêu cực,0,1,UIT-VSFC,train
"giảng dạy hầu như không hướng dẫn tận tình , cho bài tập khá bất hợp lý .",Tiêu cực,0,0,UIT-VSFC,train
cần tăng thêm nhiều tiết thực hành .,Tiêu cực,0,1,UIT-VSFC,train
nhưng trên hết tụi em vẫn biết đó là ý tốt của thầy .,Tích cực,2,0,UIT-VSFC,train
mong các thầy cô hãy đưa bài này đến thầy wzjwz54 !,Tiêu cực,0,0,UIT-VSFC,train
em nghĩ có nhiều hoạt động giao tiếp bắng tiếng anh thì sẽ hay hơn rất nhiều .,Tiêu cực,0,1,UIT-VSFC,train
"dạy dễ hiểu , kể chuyện vui .",Tích cực,2,0,UIT-VSFC,train
cách đánh giá bài tập lớn cuối kỳ cũng không được khách quan .,Tiêu cực,0,0,UIT-VSFC,train
thầy còn cho ít bài tập .,Tiêu cực,0,0,UIT-VSFC,train
giảng viên sửa ít bài tập .,Tiêu cực,0,0,UIT-VSFC,train
thầy rất nhiệt tình và giải đáp tất cả thắc mắc của sinh viên .,Tích cực,2,0,UIT-VSFC,train
thầy rất nhiệt tình giảng dạy và tạo môi trường hỗ trợ sinh viên học tập tốt nhất có thể .,Tích cực,2,0,UIT-VSFC,train
"bài tập tại lớp còn hơi ít , hướng dẫn hơi nhanh !",Tiêu cực,0,1,UIT-VSFC,train
nên cung cấp thêm tài liệu và bài tập cho sinh viên .,Tiêu cực,0,1,UIT-VSFC,train
nội dung còn khá khó để tiếp thu .,Tiêu cực,0,1,UIT-VSFC,train
"mong cô thay đổi cách dạy cho hiệu quả hơn , để sinh viên yêu thương cô nhiều hơn .",Tiêu cực,0,0,UIT-VSFC,train
giáo viên tuyệt vời .,Tích cực,2,0,UIT-VSFC,train
english is good .,Tích cực,2,3,UIT-VSFC,train
"nhiệt tình , khả năng truyền đạt tốt .",Tích cực,2,0,UIT-VSFC,train
cách dạy môn này của giảng viên vô tình càng làm phân loại sinh viên ( giỏi càng giỏi hơn còn yếu rồi thì có muốn học cũng khó mà học được nên càng ngày càng yếu ) .,Tiêu cực,0,0,UIT-VSFC,train
cô dạy rất vui !,Tích cực,2,0,UIT-VSFC,train
không thể nào đầu tư vô mỗi một môn java này .,Tiêu cực,0,1,UIT-VSFC,train
"buổi góp ý đánh giá trước khi hoàn chỉnh đồ án thầy xem sơ sài , không chỉ ra chỗ sai lớn nhất đến bài chính thức thì thầy chấm kỹ .",Tiêu cực,0,0,UIT-VSFC,train
"hầu hết các bài đều rất khó hiểu vì cô đã lượt bỏ mất phần giải cho các bài ví dụ trên slide , nên rất khó theo dõi và nắm bắt .",Tiêu cực,0,0,UIT-VSFC,train
luôn nhiệt tình và tận tâm .,Tích cực,2,0,UIT-VSFC,train
"cô không thể cả năm không gặp mặt sinh viên , lúc đầu em còn nghĩ tiết thực hành này được miễn nghỉ rồi 3 tuần cuối , mỗi tuần 1 đồ án giao cho sinh viên .",Tiêu cực,0,0,UIT-VSFC,train
"thầy hay dạy quá giờ , 3h15 kết thúc nhưng hơn 3h30 mới cho về .",Tiêu cực,0,0,UIT-VSFC,train
giáo viên nên có code mẫu cho sinh viên .,Tiêu cực,0,0,UIT-VSFC,train
thời khóa biểu linh hoạt phù hợp cho sinh viên đang đi thực tập .,Tích cực,2,1,UIT-VSFC,train
thầy dạy khá kỹ .,Tích cực,2,0,UIT-VSFC,train
hay lên lớp muộn .,Tiêu cực,0,0,UIT-VSFC,train
hình thức điểm danh .,Tiêu cực,0,3,UIT-VSFC,train
thầy dạy rất nhiệt tình và luôn tạo được cảm hứng và sự yêu thích cho sinh viên đối với môn học cũng như cách học .,Tích cực,2,0,UIT-VSFC,train
"tận tình , gần gũi .",Tích cực,2,0,UIT-VSFC,train
"thầy dạy hơi nhanh , đa số sinh viên không theo kịp .",Tiêu cực,0,0,UIT-VSFC,train
"chấm điểm thiếu công bằng , thực hành tại máy trường mà chấm bài cài đặt phần mềm trên laptop .",Tiêu cực,0,0,UIT-VSFC,train
"tôi và các bạn khác cùng bước vào , khi đó thầy yêu cầu đồng loạt mở hết code lên chạy demo để thầy chấm , và không may thay thầy đã tìm ra 2 bạn có source code y chang nhau , thầy bắt đầu tra hỏi lý thuyết về đề tài 'xxx' đối với 2 bạn đó .",Bình thường,1,0,UIT-VSFC,train
"thầy dạy hay , rất tốt , tận tâm .",Tích cực,2,0,UIT-VSFC,train
"giảng viên nhiệt tình , truyền đạt dễ hiểu .",Tích cực,2,0,UIT-VSFC,train
những thông tin mới nhất liên quan đến ngành luôn đến với chúng em qua những tiết giảng dạy của thầy .,Tích cực,2,0,UIT-VSFC,train
"giảng viên dạy hay , mang tính thực tế .",Tích cực,2,0,UIT-VSFC,train
giáo viên hướng dẫn kỹ càng .,Tích cực,2,0,UIT-VSFC,train
"dễ tiếp thu , thân thiện , nhiệt tình .",Tích cực,2,0,UIT-VSFC,train
giảm bớt thời gian phần speaking bắt kịp tốc độ giảng dạy .,Tiêu cực,0,1,UIT-VSFC,train
quá trình giảng dạy còn hơi nhanh .,Tiêu cực,0,0,UIT-VSFC,train
giảng bài hơi nhanh .,Tiêu cực,0,0,UIT-VSFC,train
thường xuyên nghỉ mà không báo trước để sinh viên biết .,Tiêu cực,0,0,UIT-VSFC,train
môn học cung cấp nhiều kiến thức bổ ích .,Tích cực,2,1,UIT-VSFC,train
"bài tập ngập mặt , deadline vào giờ khó đỡ .",Tiêu cực,0,1,UIT-VSFC,train
"tạo ra được những trò chơi và cách tiếp cận môn học mới mẻ , hiệu quả , giảng viên nhiệt tình , tận tâm với người học .",Tích cực,2,0,UIT-VSFC,train
"cảm ơn thầy , thầy rất tuyệt vời , mong thầy tiếp tục giữ lửa cho khóa sau .",Tích cực,2,0,UIT-VSFC,train
"giảng dạy kỹ kiến thức cơ bản , cho ví dụ và bài tập từ dễ đến khó , hướng dẫn sinh viên giải bài tập .",Tích cực,2,0,UIT-VSFC,train
thầy cho làm nhiều bài tập để hiểu rõ hơn .,Tích cực,2,0,UIT-VSFC,train
hay trả lời thắc mắc của sinh viên .,Tích cực,2,0,UIT-VSFC,train
các hoạt động giảng dạy trên lớp của cô khá phong phú và hay .,Tích cực,2,0,UIT-VSFC,train
giảng viên wzjwz229 không dạy mà chỉ có thầy wzjwz230 thôi nên không biết nhận xét .,Tiêu cực,0,0,UIT-VSFC,train
"cô dạy quá nhanh , sinh viên chưa kịp hiểu cho ví dụ ít , bài tập ít , làm bài tập lướt nhanh khi sinh viên chưa hiểu kịp cô phát âm không chuẩn .",Tiêu cực,0,0,UIT-VSFC,train
hoạt động giảng dạy của giáo viên đưa ra quá cao so với trình độ học của lớp .,Tiêu cực,0,0,UIT-VSFC,train
cô dạy quá tuyệt vời không còn điều gi để nói .,Tích cực,2,0,UIT-VSFC,train
thầy cho nhiều ví dụ gần với thực tế hơn .,Tích cực,2,0,UIT-VSFC,train
bài giảng khô khan .,Tiêu cực,0,1,UIT-VSFC,train
thầy rất tận tình với sinh viên .,Tích cực,2,0,UIT-VSFC,train
đôi khi bị lố giờ giảng .,Tiêu cực,0,1,UIT-VSFC,train
"dễ hiểu , trình bày bài tập rõ ràng .",Tích cực,2,0,UIT-VSFC,train
thầy rất nhiệt tình và tận tâm với sinh viên .,Tích cực,2,0,UIT-VSFC,train
phải trả lời những câu hỏi của sinh viên một cách nhanh nhất .,Tiêu cực,0,0,UIT-VSFC,train
"thầy dạy rất hay , em cám ơn thầy .",Tích cực,2,0,UIT-VSFC,train
"giáo viên vui tính , tốt bụng .",Tích cực,2,0,UIT-VSFC,train
"giảng viên không quan tâm cách thực hiện , chỉ quan tâm tới kết quả làm được , không biết kết quả đó thực hiện thế nào .",Tiêu cực,0,0,UIT-VSFC,train
"thầy rất tâm huyết trong việc truyền đạt kinh nghiệm , luôn nhắc nhở sinh viên ý thức về việc học của mình .",Tích cực,2,0,UIT-VSFC,train
thầy rất nhiệt tình với sinh viên !,Tích cực,2,0,UIT-VSFC,train
cách giảng của cô hơi buồn ngủ .,Tiêu cực,0,0,UIT-VSFC,train
đôi lúc giảng viên nói nhỏ nên em không nghe được .,Tiêu cực,0,0,UIT-VSFC,train
bài giảng hơi nhanh .,Tích cực,2,1,UIT-VSFC,train
"môn này chẳng khác gì mấy môn học xàm xàm học cho qua , chẳng thu được kiến thức gì .",Tiêu cực,0,1,UIT-VSFC,train
ít hoạt náo dễ gây buồn ngủ .,Tiêu cực,0,0,UIT-VSFC,train
"trang thiết bị cần được hỗ trợ tốt hơn , chất lượng máy chiếu không được như ý , khá mờ làm chất lượng thuyết trình và việc giảng dạy không được tốt .",Tiêu cực,0,2,UIT-VSFC,train
giữa sinh viên và giảng viên chưa có sự trao đổi gắn kết .,Tiêu cực,0,0,UIT-VSFC,train
sử dụng khá nhiều thời gian trên lớp để nói về những điều khá căn bản .,Tiêu cực,0,0,UIT-VSFC,train
"tận tâm , vui vẻ hòa đồng .",Tích cực,2,0,UIT-VSFC,train
hay gợi những thực tế vào bài học .,Tích cực,2,0,UIT-VSFC,train
môn học trang bị kiến thức tổng quát về các ngành học .,Tích cực,2,1,UIT-VSFC,train
"đi trễ , dạy chậm .",Tiêu cực,0,0,UIT-VSFC,train
nhiều tiết tự học do sinh viên tự thuyết trình .,Bình thường,1,0,UIT-VSFC,train
chịu khó giảng lại nhiều lần .,Tích cực,2,0,UIT-VSFC,train
thay đổi hệ thống âm thanh phòng học .,Tiêu cực,0,2,UIT-VSFC,train
"tận tâm , nhiệt tình .",Tích cực,2,0,UIT-VSFC,train
"phòng học thực hành quá bé , bụi và bẩn , hệ thống máy tính không sử dụng được .",Tiêu cực,0,2,UIT-VSFC,train
lớp học khá chật so với số lượng sinh viên .,Tiêu cực,0,2,UIT-VSFC,train
khả năng truyền đạt chưa thực sự xuất sắc .,Bình thường,1,0,UIT-VSFC,train
"giảng viên giảng dạy nhiệt tình , đóng góp ý kiến thẳng thắng , không tạo áp lực , chấm điểm chuẩn xác .",Tích cực,2,0,UIT-VSFC,train
"thầy dạy tận tâm , nhiệt tình , vui tính .",Tích cực,2,0,UIT-VSFC,train
"thầy giảng rất nhiệt tình , dễ hiểu , nội dung slide bài giảng chi tiết , dễ hiểu .",Tích cực,2,0,UIT-VSFC,train
em có góp ý nhỏ là trong giờ dạy lý thuyết thì những chỗ trọng tâm và thiết thực của môn học thì thầy nên nhấn mạnh và giảng giải nhiều hơn để chúng em chú ý hơn những chỗ đó ạ .,Tiêu cực,0,0,UIT-VSFC,train
nghiêm túc .,Bình thường,1,0,UIT-VSFC,train
"giảng hay , ra bài tập hay .",Tích cực,2,0,UIT-VSFC,train
quan tâm nhiều đến sinh viên .,Tích cực,2,0,UIT-VSFC,train
"điều em không hài lòng nhất là cô cho nghỉ quá nhiều , đến gần cuối kỳ cô mới dạy và học bù để chạy bài .",Tiêu cực,0,0,UIT-VSFC,train
giảng viên hài hước .,Tích cực,2,0,UIT-VSFC,train
"nội dung ôn tập thi giữa kỳ và cuối kỳ nên đa dạng hơn , có thêm các câu hỏi lý thuyết suy luận thay vì chỉ là 10% bài tập có thể khiến nhiều sinh viên không hiểu rõ nội dung môn học mà chỉ biết làm bài tập .",Tiêu cực,0,1,UIT-VSFC,train
mỗi buổi thực hành giảng viên chỉ đưa sinh viên một file bài tập rồi bắt sinh viên làm nhưng không có hướng dẫn và đưa ra yêu cầu cụ thể .,Tiêu cực,0,1,UIT-VSFC,train
giảng viên hướng dẫn tận tình chu đáo .,Tích cực,2,0,UIT-VSFC,train
nên tổ chức thi hình thức trăc nghiệm .,Tiêu cực,0,1,UIT-VSFC,train
cách giảng dạy không tạo được hứng thú cho sinh viên khi học .,Tiêu cực,0,0,UIT-VSFC,train
cần ra các bài thực hành sát với thực tế môn học hơn .,Tiêu cực,0,1,UIT-VSFC,train
"tận tình , quan tâm đến sinh viên .",Tích cực,2,0,UIT-VSFC,train
slide của thầy đưa cho sinh viên có nhiều chỗ sai .,Tiêu cực,0,1,UIT-VSFC,train
"giảng viên nên thường xuyên lên lớp , và không để trường hợp thay thế giảng viên khác .",Tiêu cực,0,0,UIT-VSFC,train
thầy dạy hay nắm được kiến thức .,Tích cực,2,0,UIT-VSFC,train
"cô nhiệt tình , thoải mái , giải đáp thắc mắc của sinh viên khá nhanh .",Tích cực,2,0,UIT-VSFC,train
tăng thời gian thực hành .,Tiêu cực,0,1,UIT-VSFC,train
"cô chỉ cho bài tập về nhà kêu làm và nộp , không giải thích gì thêm .",Tiêu cực,0,0,UIT-VSFC,train
đôi khi hơi nhàm chán .,Tiêu cực,0,0,UIT-VSFC,train
"lớp có 3 thầy nhưng không biết thầy wzjwz282 , 3 thầy đó là doubledot wzjwz283 , wzjwz284 , wzjwz285 .",Bình thường,1,0,UIT-VSFC,train
"đa phần là tự học là chính , có thể là do chương trình đại học quốc gia .",Tiêu cực,0,1,UIT-VSFC,train
cô dạy rất nhiệt tình và tâm huyết .,Tích cực,2,0,UIT-VSFC,train
"thầy hay cho deadline hằng tuần , đảm bảo kiến thức cho sinh viên .",Tích cực,2,0,UIT-VSFC,train
không nêu rõ ví dụ chi tiết cho các bài tập .,Tiêu cực,0,1,UIT-VSFC,train
"phòng học còn thiếu chất lượng , trời nóng nên bố trí thêm quạt cho dãy hai bên phòng .",Tiêu cực,0,2,UIT-VSFC,train
em hiện chưa biết mặt thầy luôn ạ .,Tiêu cực,0,0,UIT-VSFC,train
sinh viên có cảm giác thầy giảng như cho có .,Tiêu cực,0,0,UIT-VSFC,train
hoàn thiện giáo trình thực hành .,Bình thường,1,1,UIT-VSFC,train
slide còn khó hiểu .,Tiêu cực,0,1,UIT-VSFC,train
nắm bắt được những điều khái quát ban đầu về môn học của mình .,Tích cực,2,1,UIT-VSFC,train
"rất nhiều vấn đề khó hiểu nhưng thầy không dạy một cách tường tận khiến sinh viên rơi vào "" hố đen "" .",Tiêu cực,0,0,UIT-VSFC,train
giảng viên dạy rất tốt theo nhiều mặt .,Tích cực,2,0,UIT-VSFC,train
"cô dạy hay , truyền đạt cũng tốt .",Tích cực,2,0,UIT-VSFC,train
"giảng viên dạy hay , hướng dẫn rõ ràng .",Tích cực,2,0,UIT-VSFC,train
"giảng viên sử dụng giờ hợp lý , giảng dạy dễ hiểu .",Tích cực,2,0,UIT-VSFC,train
"vì đôi khi một đề lâp trình nào đó có thể người này đã làm qua rồi , người khác thì chưa hề đọc qua kiến thức ấy trong khi thời gian làm bài chỉ có 60 phút .",Tiêu cực,0,3,UIT-VSFC,train
